mall,outlet,lot,status,myehalal_matches,cert_holder,directory_url
AEON Mall Kota Bharu,CHAGEE,G35,certified,148,CHAGEE (M) SDN. BHD.,https://aeonmallmy.com/page/mall/aeon-mall-kota-bharu
AEON Mall Kota Bharu,OISO KOREAN,S29,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-kota-bharu
AEON Mall Kota Bharu,JOM CHA,KS1A,review,31,FARM FRESH JOMCHA SDN. BHD.,https://aeonmallmy.com/page/mall/aeon-mall-kota-bharu
AEON Mall Kota Bharu,POTATO CORNER,KG1 & KG2,review,17,ROCKS FOODS SDN. BHD.,https://aeonmallmy.com/page/mall/aeon-mall-kota-bharu
AEON Mall Kota Bharu,BOOST JUICE,KG3,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-kota-bharu
AEON Mall Kota Bharu,JINJAK CHIKIN,S50,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-kota-bharu
AEON Mall Kota Bharu,CHILL UP,KF3,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-kota-bharu
AEON Mall Kota Bharu,KENANGAN COFFEE,F35A & B,certified,123,KOPI KENANGAN SDN. BHD.,https://aeonmallmy.com/page/mall/aeon-mall-kota-bharu
AEON Mall Kota Bharu,KOPI RAKYAT,KF01,certified,3,KOPI RAKYAT SDN BHD,https://aeonmallmy.com/page/mall/aeon-mall-kota-bharu
AEON Mall Kota Bharu,THONG BOWL,G01A,certified,3,THONG EMPIRE SDN BHD,https://aeonmallmy.com/page/mall/aeon-mall-kota-bharu
AEON Mall Kota Bharu,PARATHAI,G36,review,2,KUNG FU PARADISE SDN BHD`,https://aeonmallmy.com/page/mall/aeon-mall-kota-bharu
AEON Mall Kota Bharu,HOCK KEE KOPITIAM,G42,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-kota-bharu
AEON Seremban 2,LAC Nutrition for Life,G33,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-seremban-2
AEON Seremban 2,OLD TOWN WHITE COFFEE,G37,review,7,COSMO RESTAURANTS SDN BHD,https://aeonmallmy.com/page/mall/aeon-mall-seremban-2
AEON Seremban 2,Ichiban Ramen,G38,certified,8,ZENSHO ICHIBAN MALAYSIA SDN BHD,https://aeonmallmy.com/page/mall/aeon-mall-seremban-2
AEON Seremban 2,The Chicken Rice Shop,G39,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-seremban-2
AEON Seremban 2,SUSHI KING,G40,certified,143,SUSHI KING (EAST MALAYSIA) SDN. BHD.,https://aeonmallmy.com/page/mall/aeon-mall-seremban-2
AEON Seremban 2,Johnny's Restaurant,G42,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-seremban-2
AEON Seremban 2,KFC,G45,review,828,QSR STORES SDN BHD,https://aeonmallmy.com/page/mall/aeon-mall-seremban-2
AEON Seremban 2,Kenny Rogers Roasters,G46,certified,21,BERJAYA ROASTERS (M) SDN BHD,https://aeonmallmy.com/page/mall/aeon-mall-seremban-2
AEON Seremban 2,PIZZA HUT,G47,certified,212,PIZZA HUT RESTAURANTS SDN BHD,https://aeonmallmy.com/page/mall/aeon-mall-seremban-2
AEON Seremban 2,Baskin Robbins,G48,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-seremban-2
AEON Seremban 2,Starbucks,G49 & G50,certified,269,BERJAYA STARBUCKS COFFEE COMPANY SDN BHD,https://aeonmallmy.com/page/mall/aeon-mall-seremban-2
AEON Seremban 2,Shihlin Taiwan Street Snack,G53,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-seremban-2
AEON Seremban 2,Secret Recipe,G55,certified,342,SECRET RECIPE CAKES & CAFE SDN BHD,https://aeonmallmy.com/page/mall/aeon-mall-seremban-2
AEON Seremban 2,Pappa Roti,G57,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-seremban-2
AEON Seremban 2,TEALIVE,G58,review,877,LOOB INTEGRATED SDN BHD,https://aeonmallmy.com/page/mall/aeon-mall-seremban-2
AEON Seremban 2,Koong Woh Tong,G59,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-seremban-2
AEON Seremban 2,Purple Cane,G60,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-seremban-2
AEON Seremban 2,Subway,G61,review,101,PEGACORN SDN. BHD.,https://aeonmallmy.com/page/mall/aeon-mall-seremban-2
AEON Seremban 2,Big Apple Donuts & Coffee,G62,certified,89,BIG APPLE INTERASIA SDN BHD,https://aeonmallmy.com/page/mall/aeon-mall-seremban-2
AEON Seremban 2,Auntie Anne,G66,review,19,CHRISNA JENIO SDN BHD,https://aeonmallmy.com/page/mall/aeon-mall-seremban-2
AEON Seremban 2,llaollao,KF2,review,133,PETRA EMPIRE SDN BHD,https://aeonmallmy.com/page/mall/aeon-mall-seremban-2
AEON Seremban 2,FAMOUS AMOS,KF1,certified,116,THE FAMOUS AMOS CHOCOLATE CHIP COOKIE CORPORATION (M) SDN BHD,https://aeonmallmy.com/page/mall/aeon-mall-seremban-2
AEON Seremban 2,MCDONALD'S,G43,review,26,GERBANG ALAF RESTAURANTS SDN BHD (FORMERLY KNOWN AS GOLDEN ARCHES RESTAURANTS SDN BHD),https://aeonmallmy.com/page/mall/aeon-mall-seremban-2
AEON Seremban 2,POP MEALS,G41,review,2,FARM TO FORK SDN. BHD.,https://aeonmallmy.com/page/mall/aeon-mall-seremban-2
AEON Seremban 2,GIGI COFFEE,KF8,certified,54,GIGI COFFEE SDN. BHD.,https://aeonmallmy.com/page/mall/aeon-mall-seremban-2
AEON Seremban 2,HONG KONG KIM GARY RESTAURANT,G51,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-seremban-2
AEON Seremban 2,BOOST JUICE,KF6,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-seremban-2
AEON Seremban 2,Empire Sushi,G63,certified,159,EMPIRE SUSHI SDN. BHD.,https://aeonmallmy.com/page/mall/aeon-mall-seremban-2
AEON Seremban 2,GONG CHA,KF5,review,25,TEAFE (M) SDN BHD,https://aeonmallmy.com/page/mall/aeon-mall-seremban-2
AEON Seremban 2,KRISPY KREME,GK1,certified,48,BERJAYA KRISPY KREME DOUGHNUTS SDN BHD,https://aeonmallmy.com/page/mall/aeon-mall-seremban-2
AEON Seremban 2,BANANABRO,G52,review,23,HTFU RESTAURANTS SDN. BHD.,https://aeonmallmy.com/page/mall/aeon-mall-seremban-2
AEON Tebrau City,STARBUCKS COFFEE,G110,certified,269,BERJAYA STARBUCKS COFFEE COMPANY SDN BHD,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,BASKIN ROBBINS (GF),G113,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,BASKIN ROBBINS,S02,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,SANOOK KITCHEN,S22,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,BURGER KING,S20 & S21,review,189,COSMO RESTAURANTS SDN BHD,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,VIVO AMERICAN PIZZA,S29 & KS8,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,PENANG ROAD FAMOUS TEOCHEW CHENDUL,S30,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,PAPPA ROTI,S32,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,NATURAL HEALTH FARM,S41,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,Legend Of Tea,S42,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,SECRET RECIPE,S48,certified,342,SECRET RECIPE CAKES & CAFE SDN BHD,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,THE CHICKEN RICE SHOP,S49,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,SOUPER TANG,S50,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,TOKYO KIBOU- KEN,S110,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,ARASHI SHABU SHABU,S113,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,KINSAHI,S115,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,AUNTIE ANNE'S,GK 4,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,KOI THE,S08,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,MEE HIRIS CHINA MUSLIM,S49A,review,17,MHFB RESOURCES SDN BHD,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,JIPINHE SCONES,KS2,certified,1,JIPINHE SCONES (MY) SDN. BHD.,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,EU YAN SANG,G33,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,GIGI COFFEE,KS6,certified,54,GIGI COFFEE SDN. BHD.,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,JOM CHA BY FARM FRESH,S33 & SK4,certified,31,FARM FRESH JOMCHA SDN. BHD.,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,DUBUYO MINI,S25,certified,14,DUBUYO SDN. BHD.,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,INSIDE SCOOP,S28,certified,55,THE INSIDE SCOOP SDN BHD,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,BEUTEA,KS1,certified,35,BEUTEA HOLDING SDN BHD,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,CHAGEE,F30&FK6,certified,148,CHAGEE (M) SDN. BHD.,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,HWC COFFEE,S12,review,66,PALATERIUM SDN. BHD.,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,HAIDILAO,S122A,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,MR SOTONG,S10,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,ROMANLIN ICE CREAM & TEA,KS13,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,HAPPY POTATO,KS10,certified,22,HAPPY POTATO VENTURES SDN BHD,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,POTATO CORNER,GK17,review,17,ROCKS FOODS SDN. BHD.,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,CINNABON,GK9,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,MARUKI RAMEN,G 133,review,1,JM DELIGHT SDN. BHD.,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,108 MATCH SARO MALAYSIA,GK7A & 7B,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,OISO KOREAN TRADITIONAL CUISINE & CAFE,G135,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,KYOCHON 1991,G136,certified,11,KYOCHON SDN. BHD.,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,SHABU - YO,G137,review,12,NIPPON SUSHI SHABUYAKI SDN. BHD.,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,TONKATSU BY MA MAISON,G139,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,CHATRAMUE,GK11,review,70,GREY HERON SDN BHD,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,EAT PIZZA,GK19,review,1,EPKR CONCEPTS SDN. BHD.,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,FRESCO GELATO,GK15,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,ROYCE',GK13,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,KWAN KEE STORE,GK12,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,FISH&FISH,GK18,review,15,FISHA DAMIA ENTERPRISE,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,THE FOUNDERS BAKERY,GK08,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,O'BRIENS IRISH SANDWICH MALAYSIA,GK16,review,1,NORTH POLESTAR ALLIANCE SDN. BHD.,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,KE REN LAI,S129 & S130,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,KANBE RAMEN,G138,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,FATMAMA BAKERY,KS12,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,AN VIET,G111,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,DIN TAI FUNG 鼎泰豐,G112,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,NONG GENG JI HUNAN CUISINE,G116,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,AH MA TEOCHEW KUIH,F118,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,KOPI RAKYAT JB,FK12A,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,BOOST JUICE FOOD HALL,GK10,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,GENKI SUSHI,G132,certified,6,GENKI SUSHI (MALAYSIA) SDN. BHD,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,CHUCHAT,FK9,review,1,JY SPRING DRINK SDN. BHD.,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,DUNKIN' DONUTS,FK5,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,FEIFAN HOTPOT,F08,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,BEI'S PASTRY,S119,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,YI HE FENG,F07,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,HUA MUI RESTAURANT,F65,uncertified,0,"ralat: Command '['curl', '-sS', '--max-time', '30', '-A', 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15', '-c', '/var/folders/tj/2rzx54511zd0cn_vyzyczv1w0000gn/T/myehalal_cookies.txt', '-b', '/var/folders/tj/2rzx54511zd0cn_vyzyczv1w0000gn/T/myehalal_cookies.txt', '-e', 'https://myehalal.halal.gov.my/portal-halal/v1/index.php?data=ZGlyZWN0b3J5L2luZGV4X2RpcmVjdG9yeTs7Ozs=', '--data-urlencode', 'negeri=', '--data-urlencode', 'category=PE', '--data-urlencode', 'cari=HUA MUI', '--data-urlencode', 'hdnCounter=21', '--data-urlencode', 't=', '--data-urlencode', 'a=', '--data-urlencode', 'ty=', 'https://myehalal.halal.gov.my/portal-halal/v1/index.php?data=ZGlyZWN0b3J5L2luZGV4X2RpcmVjdG9yeTs7Ozs=']' timed out after 40 seconds",https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,YAKINIKU TORA,F66,certified,1,YAKINIKU TORA SDN BHD,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,KHUNYA THAI KITCHEN,F06,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,VERRONA BAKERY,G53,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,ALL ABOUT CHEW,F35,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,OC'DAKA,KS11,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,XIN DESSERT,KS11A,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,TIM HORTONS,G15,review,9,MGCA CAFE MY SDN. BHD.,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,TSUKIJI SUSHI & HUT DINING BUFFET,S45,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,BLACK CANYON,S46A,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,NESPRESSO,FK1,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,MADAM KWAN'S,G109B,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
AEON Tebrau City,DUDU HOUSE,S35 & S36,uncertified,0,,https://aeonmallmy.com/page/mall/aeon-mall-tebrau-city
Alamanda Shopping Centre,Portugis lkan Bakar,"Ground Floor, Lot G 17",uncertified,0,,https://www.alamanda.com.my/shopping-categories/
Alamanda Shopping Centre,Mee Tarik,"Ground Floor, Lot G 17",review,3,JJ FOOD & BEVERAGE GROUP SDN BHD,https://www.alamanda.com.my/shopping-categories/
Alamanda Shopping Centre,Nasi Kandar,"Ground Floor, Lot G 17",certified,31,NASI KANDAR BERATUR 786,https://www.alamanda.com.my/shopping-categories/
Alamanda Shopping Centre,Little Wok,"Ground Floor, Lot G 17",review,1,CYS F&B SDN BHD,https://www.alamanda.com.my/shopping-categories/
Alamanda Shopping Centre,Ayam Penyet,"Ground Floor, Lot G 17",certified,18,APC AYAM PENYET CORNER,https://www.alamanda.com.my/shopping-categories/
Alamanda Shopping Centre,Roti John,"Ground Floor, Lot G 17",uncertified,0,,https://www.alamanda.com.my/shopping-categories/
Alamanda Shopping Centre,Nasi Campur,"Ground Floor, Lot G 17",review,2,KAFETERIA SINAR CAHAYA,https://www.alamanda.com.my/shopping-categories/
Alamanda Shopping Centre,Noodles,"Ground Floor, Lot G 17",certified,7,AK NOODLES HOUSE CITY SQUARE SDN BHD,https://www.alamanda.com.my/shopping-categories/
Alamanda Shopping Centre,Western,"Ground Floor, Lot G 17",certified,39,FANA WESTERN ENTERPRISE,https://www.alamanda.com.my/shopping-categories/
Alamanda Shopping Centre,Yong Tau Foo,"Ground Floor, Lot G 17",review,1,AFADIKRAM ENTERPRISE,https://www.alamanda.com.my/shopping-categories/
Alamanda Shopping Centre,Chili Pan Mee,"Ground Floor, Lot G 17",uncertified,0,,https://www.alamanda.com.my/shopping-categories/
Alamanda Shopping Centre,Bento,"Ground Floor, Lot G 17",review,32,HOSPITAL BENTONG PAHANG,https://www.alamanda.com.my/shopping-categories/
Alamanda Shopping Centre,Wafflestop,"Ground Floor, Lot G 17",uncertified,0,,https://www.alamanda.com.my/shopping-categories/
Alamanda Shopping Centre,Cendol,"Ground Floor, Lot G 17",review,2,JOYFULTASTEKK ENTERPRISE,https://www.alamanda.com.my/shopping-categories/
Alamanda Shopping Centre,Sizzling Hotplate,"Ground Floor, Lot G 17",uncertified,0,,https://www.alamanda.com.my/shopping-categories/
Alamanda Shopping Centre,Thai Casine,"Ground Floor, Lot G 17",uncertified,0,,https://www.alamanda.com.my/shopping-categories/
Alamanda Shopping Centre,Chicken Rice,"Ground Floor, Lot G 17",certified,178,AUNTY SUE CHICKEN RICE HOUSE,https://www.alamanda.com.my/shopping-categories/
Alamanda Shopping Centre,KFC,"Ground Floor, Lot G 89",review,828,QSR STORES SDN BHD,https://www.alamanda.com.my/shopping-categories/
Alamanda Shopping Centre,Pizza Hut,"Ground Floor, Lot G 90",certified,212,PIZZA HUT RESTAURANTS SDN BHD,https://www.alamanda.com.my/shopping-categories/
Alamanda Shopping Centre,Burger King,"Lower Ground Floor, Lot LG 28 - LG 29",review,189,COSMO RESTAURANTS SDN BHD,https://www.alamanda.com.my/shopping-categories/
Alamanda Shopping Centre,Nando's,"Plaza Floor,Lot P07",certified,94,NANDO'S CHICKENLAND MALAYSIA SENDIRIAN BERHAD,https://www.alamanda.com.my/shopping-categories/
Alamanda Shopping Centre,Bread History,"Lower Ground Floor, Lot LG 33B",uncertified,0,,https://www.alamanda.com.my/shopping-categories/
